txn_id,member_id,ticker,txn_date,txn_type,quantity,percentage_fee,,,,
17398,a87ff6,ETH,17-7-2020,BUY,4.8244767,0.3,,,,
17399,c4ca42,BTC,17-7-2020,BUY,4.651962128,0.24,,,,
17400,d3d944,BTC,17-7-2020,SELL,5.97835535,0.3,,,,
17401,c20ad4,BTC,17-7-2020,BUY,2.633494794,0.18,,,,
17402,167909,ETH,17-7-2020,SELL,1.693758476,0.3,,,,
17403,c81e72,BTC,17-7-2020,BUY,1.940166435,0.13,,,,
17404,6512bd,BTC,17-7-2020,BUY,7.663769733,0.3,,,,
17405,8f14e4,ETH,17-7-2020,BUY,2.704293961,0.07,,,,
17406,c9f0f8,BTC,17-7-2020,BUY,8.084495433,0.3,,,,
17407,c9f0f8,BTC,17-7-2020,BUY,0.051350727,0.3,,,,
17408,c51ce4,BTC,17-7-2020,BUY,3.34229609,0.19,,,,
17409,a87ff6,BTC,17-7-2020,SELL,1.405291298,0.3,,,,
17410,eccbc8,ETH,17-7-2020,SELL,9.908598502,0.3,,,,
17411,c81e72,ETH,17-7-2020,BUY,6.5914223,0.29,,,,
17412,c9f0f8,BTC,17-7-2020,BUY,4.880008423,0.18,,,,
17413,c81e72,BTC,18-7-2020,BUY,9.069569794,0.3,,,,
17414,d3d944,BTC,18-7-2020,BUY,0.508463355,0.3,,,,
17415,c9f0f8,ETH,18-7-2020,BUY,5.888911087,0.3,,,,
17416,d3d944,BTC,18-7-2020,BUY,3.252488625,0.3,,,,
17417,eccbc8,BTC,18-7-2020,BUY,3.381444944,0.3,,,,
17418,aab323,BTC,18-7-2020,BUY,8.364847687,0.3,,,,
17419,c4ca42,ETH,18-7-2020,SELL,2.434240986,0.3,,,,
17420,167909,ETH,18-7-2020,BUY,7.832943138,0.3,,,,
17421,aab323,BTC,18-7-2020,BUY,9.755515262,0.18,,,,
17422,a87ff6,BTC,18-7-2020,BUY,3.620498493,0.3,,,,
17423,c9f0f8,BTC,18-7-2020,BUY,1.900045485,0.3,,,,
17424,c81e72,ETH,18-7-2020,BUY,8.476560484,0.3,,,,
17425,d3d944,BTC,18-7-2020,BUY,8.954049923,0.3,,,,
17426,a87ff6,BTC,19-7-2020,BUY,5.421879532,0.3,,,,
17427,eccbc8,BTC,19-7-2020,BUY,4.388655263,0.3,,,,
17428,6512bd,BTC,19-7-2020,BUY,8.462569933,0.27,,,,
17429,aab323,BTC,19-7-2020,BUY,8.768564385,0.13,,,,
17430,c4ca42,ETH,19-7-2020,BUY,9.361932866,0.27,,,,
17431,c81e72,ETH,19-7-2020,BUY,7.200563707,0.3,,,,
17432,6512bd,BTC,19-7-2020,BUY,8.401032356,0.3,,,,
17433,c20ad4,ETH,19-7-2020,BUY,0.189994011,0.3,,,,
17434,c9f0f8,BTC,19-7-2020,BUY,1.66244226,0.3,,,,
17435,a87ff6,ETH,19-7-2020,SELL,8.126176946,0.3,,,,
17436,c4ca42,ETH,19-7-2020,BUY,5.198376436,0.3,,,,
17437,c4ca42,ETH,20-7-2020,BUY,2.567618767,0.3,,,,
17438,6512bd,ETH,20-7-2020,BUY,8.208063658,0.29,,,,
17439,c9f0f8,BTC,20-7-2020,BUY,6.237555219,0.3,,,,
17440,c9f0f8,ETH,20-7-2020,BUY,0.1314212,0.18,,,,
17441,c4ca42,BTC,20-7-2020,BUY,3.958818404,0.3,,,,
17442,eccbc8,ETH,20-7-2020,SELL,7.138449525,0.3,,,,
17443,e4da3b,ETH,20-7-2020,SELL,1.440318256,0.3,,,,
17444,d3d944,ETH,20-7-2020,BUY,4.122183173,0.3,,,,
17445,eccbc8,ETH,20-7-2020,BUY,4.717080512,0.3,,,,
17446,d3d944,BTC,20-7-2020,BUY,7.185903633,0.22,,,,
17447,a87ff6,ETH,20-7-2020,BUY,6.98760701,0.3,,,,
17448,6512bd,ETH,20-7-2020,BUY,8.602381925,0.12,,,,
17449,c51ce4,BTC,20-7-2020,BUY,0.822237124,0.3,,,,
17450,aab323,ETH,20-7-2020,BUY,3.508207339,0.3,,,,
17451,6512bd,ETH,21-7-2020,SELL,0.320780753,0.28,,,,
17452,a87ff6,BTC,21-7-2020,SELL,7.414228453,0.29,,,,
17453,a87ff6,ETH,21-7-2020,BUY,5.686445434,0.18,,,,
17454,167909,ETH,21-7-2020,BUY,4.617073061,0.13,,,,
17455,c4ca42,BTC,21-7-2020,BUY,5.160471501,0.3,,,,
17456,a87ff6,ETH,21-7-2020,BUY,5.860244246,0.3,,,,
17457,6512bd,BTC,21-7-2020,BUY,1.130549838,0.3,,,,
17458,c81e72,ETH,21-7-2020,BUY,9.073309326,0.06,,,,
17459,c4ca42,BTC,21-7-2020,BUY,7.266663163,0.3,,,,
17460,c51ce4,ETH,21-7-2020,BUY,7.699006466,0.3,,,,
17461,eccbc8,BTC,21-7-2020,BUY,6.621488947,0.24,,,,
17462,6512bd,ETH,21-7-2020,BUY,6.602507377,0.01,,,,
17463,c9f0f8,BTC,21-7-2020,BUY,3.139319268,0.3,,,,
17464,c4ca42,BTC,21-7-2020,SELL,9.852602788,0.3,,,,
17465,a87ff6,BTC,21-7-2020,SELL,6.972451269,0.26,,,,
17466,d3d944,BTC,21-7-2020,BUY,3.527660112,0.26,,,,
17467,167909,BTC,21-7-2020,BUY,9.397194334,0.3,,,,
17468,e4da3b,ETH,21-7-2020,BUY,6.258619376,0.04,,,,
17469,c51ce4,BTC,21-7-2020,BUY,6.440071922,0.04,,,,
17470,aab323,BTC,21-7-2020,BUY,1.547903591,0.3,,,,
17471,167909,BTC,21-7-2020,BUY,9.230206641,0.12,,,,
17472,c51ce4,ETH,21-7-2020,BUY,1.216943576,0.25,,,,
17473,d3d944,ETH,21-7-2020,BUY,0.159718104,0.3,,,,
17474,c81e72,ETH,21-7-2020,BUY,8.082446554,0.06,,,,
17475,45c48c,ETH,21-7-2020,BUY,9.216523219,0.3,,,,
17476,c9f0f8,BTC,21-7-2020,SELL,3.703129127,0.3,,,,
17477,aab323,ETH,22-7-2020,BUY,0.61843338,0.1,,,,
17478,a87ff6,BTC,22-7-2020,BUY,7.424947064,0.3,,,,
17479,c51ce4,ETH,22-7-2020,SELL,0.682543359,0.08,,,,
17480,c81e72,BTC,22-7-2020,BUY,4.673681834,0.3,,,,
17481,167909,BTC,22-7-2020,BUY,3.94756884,0.3,,,,
17482,eccbc8,ETH,22-7-2020,BUY,6.687639933,0.3,,,,
17483,c20ad4,BTC,22-7-2020,BUY,6.627919289,0.02,,,,
17484,e4da3b,BTC,22-7-2020,BUY,9.422781465,0.3,,,,
17485,45c48c,BTC,22-7-2020,BUY,9.238008725,0.3,,,,
17486,c4ca42,BTC,22-7-2020,BUY,9.850143613,0.3,,,,
17487,aab323,BTC,22-7-2020,BUY,0.977649749,0.3,,,,
17488,c20ad4,ETH,22-7-2020,BUY,4.763357069,0.25,,,,
17489,6512bd,ETH,22-7-2020,BUY,4.077658871,0.21,,,,
17490,c20ad4,BTC,22-7-2020,BUY,7.291976676,0.22,,,,
17491,aab323,BTC,22-7-2020,BUY,5.271957215,0.3,,,,
17492,c81e72,ETH,22-7-2020,BUY,5.937497624,0.3,,,,
17493,aab323,BTC,23-7-2020,BUY,4.579314182,0.23,,,,
17494,45c48c,BTC,23-7-2020,BUY,2.315390774,0.3,,,,
17495,8f14e4,ETH,23-7-2020,BUY,0.410157131,0.3,,,,
17496,c81e72,ETH,23-7-2020,BUY,1.717930069,0.3,,,,
17497,c9f0f8,BTC,23-7-2020,BUY,4.873012677,0.15,,,,
17498,aab323,ETH,23-7-2020,BUY,3.263639756,0.04,,,,
17499,6512bd,ETH,23-7-2020,BUY,8.775098889,0.3,,,,
17500,6512bd,ETH,23-7-2020,BUY,5.268702611,0.06,,,,
17501,8f14e4,BTC,23-7-2020,BUY,4.674785491,0.19,,,,
17502,c81e72,ETH,23-7-2020,BUY,6.973578059,0.3,,,,
17503,c4ca42,BTC,23-7-2020,BUY,2.058846256,0.3,,,,
17504,6512bd,ETH,23-7-2020,SELL,2.236767206,0.22,,,,
17505,d3d944,BTC,24-7-2020,BUY,3.559405891,0.3,,,,
17506,c4ca42,BTC,24-7-2020,SELL,4.0810972,0.3,,,,
17507,8f14e4,BTC,24-7-2020,BUY,1.748694199,0.01,,,,
17508,aab323,ETH,24-7-2020,BUY,0.766696362,0.04,,,,
17509,c4ca42,BTC,24-7-2020,BUY,4.272024904,0.3,,,,
17510,167909,ETH,24-7-2020,BUY,2.977144296,0.3,,,,
17511,a87ff6,BTC,24-7-2020,BUY,0.939540662,0.3,,,,
17512,aab323,BTC,24-7-2020,BUY,4.066872079,0.3,,,,
17513,45c48c,ETH,24-7-2020,BUY,2.96962446,0.04,,,,
17514,c4ca42,BTC,24-7-2020,BUY,3.407603247,0.11,,,,
17515,c4ca42,BTC,24-7-2020,BUY,0.141782954,0.3,,,,
17516,6512bd,ETH,24-7-2020,BUY,8.109706835,0.3,,,,
17517,c51ce4,BTC,24-7-2020,BUY,9.248453528,0.3,,,,
17518,aab323,ETH,24-7-2020,BUY,1.403169555,0.06,,,,
17519,c81e72,BTC,24-7-2020,SELL,8.169381475,0.3,,,,
17520,6512bd,BTC,25-7-2020,BUY,3.372035456,0.3,,,,
17521,167909,BTC,25-7-2020,BUY,9.042950531,0.3,,,,
17522,c81e72,BTC,25-7-2020,BUY,9.868601358,0.3,,,,
17523,d3d944,ETH,25-7-2020,SELL,4.392821878,0.3,,,,
17524,aab323,BTC,25-7-2020,BUY,0.232276239,0.3,,,,
17525,d3d944,ETH,25-7-2020,BUY,3.159975118,0.3,,,,
17526,45c48c,ETH,25-7-2020,BUY,3.48677137,0.3,,,,
17527,aab323,ETH,25-7-2020,BUY,3.751546026,0.14,,,,
17528,c4ca42,ETH,25-7-2020,SELL,4.479643203,0.3,,,,
17529,8f14e4,BTC,25-7-2020,BUY,0.785734777,0.29,,,,
17530,45c48c,ETH,25-7-2020,BUY,8.280614831,0.3,,,,
17531,e4da3b,ETH,25-7-2020,BUY,4.570490192,0.3,,,,
17532,c9f0f8,BTC,25-7-2020,BUY,8.177199423,0.3,,,,
17533,d3d944,ETH,25-7-2020,SELL,1.344785909,0.3,,,,
17534,45c48c,BTC,26-7-2020,SELL,6.417501489,0.14,,,,
17535,d3d944,BTC,26-7-2020,BUY,4.363086838,0.08,,,,
17536,8f14e4,ETH,26-7-2020,BUY,3.831443251,0.3,,,,
17537,c81e72,BTC,26-7-2020,BUY,4.512450541,0.3,,,,
17538,e4da3b,BTC,26-7-2020,SELL,4.008618927,0.3,,,,
17539,c81e72,ETH,26-7-2020,BUY,1.364845066,0.3,,,,
17540,c4ca42,ETH,26-7-2020,BUY,2.431182423,0.3,,,,
17541,e4da3b,ETH,26-7-2020,BUY,0.116856884,0.3,,,,
17542,aab323,BTC,26-7-2020,BUY,2.100336113,0.3,,,,
17543,6512bd,ETH,26-7-2020,BUY,9.243441507,0.14,,,,
17544,aab323,BTC,26-7-2020,BUY,0.570456833,0.3,,,,
17545,e4da3b,BTC,26-7-2020,BUY,2.658748291,0.3,,,,
17546,e4da3b,ETH,26-7-2020,BUY,4.60593356,0.12,,,,
17547,c4ca42,ETH,27-7-2020,BUY,3.016690045,0.27,,,,
17548,45c48c,BTC,27-7-2020,SELL,2.12228281,0.3,,,,
17549,a87ff6,ETH,27-7-2020,BUY,2.396611348,0.3,,,,
17550,167909,BTC,27-7-2020,BUY,0.333878104,0.3,,,,
17551,eccbc8,ETH,27-7-2020,BUY,5.465911462,0.3,,,,
17552,c9f0f8,BTC,27-7-2020,BUY,2.381520443,0.07,,,,
17553,6512bd,BTC,27-7-2020,BUY,4.345676871,0.3,,,,
17554,c81e72,ETH,27-7-2020,BUY,7.62911402,0.3,,,,
17555,45c48c,BTC,27-7-2020,BUY,6.665380099,0.3,,,,
17556,6512bd,BTC,27-7-2020,SELL,1.179092233,0.3,,,,
17557,eccbc8,BTC,27-7-2020,BUY,6.194625685,0.3,,,,
17558,c4ca42,ETH,27-7-2020,BUY,9.782291948,0.3,,,,
17559,8f14e4,BTC,27-7-2020,BUY,6.83124304,0.3,,,,
17560,c51ce4,ETH,27-7-2020,BUY,5.886748817,0.3,,,,
17561,a87ff6,ETH,27-7-2020,SELL,1.352605578,0.3,,,,
17562,c81e72,BTC,28-7-2020,BUY,3.216560917,0.3,,,,
17563,eccbc8,BTC,28-7-2020,BUY,1.923374573,0.3,,,,
17564,aab323,ETH,28-7-2020,BUY,8.052068473,0.3,,,,
17565,a87ff6,BTC,28-7-2020,SELL,1.618730484,0.25,,,,
17566,a87ff6,BTC,28-7-2020,SELL,3.513867689,0.3,,,,
17567,aab323,BTC,28-7-2020,BUY,8.409871353,0.18,,,,
17568,c81e72,BTC,28-7-2020,BUY,3.900591803,0.3,,,,
17569,c9f0f8,ETH,28-7-2020,BUY,7.228243569,0.08,,,,
17570,6512bd,BTC,28-7-2020,BUY,2.517022367,0.3,,,,
17571,c51ce4,BTC,28-7-2020,BUY,5.361234328,0.3,,,,
17572,c4ca42,ETH,28-7-2020,SELL,7.020732389,0.3,,,,
17573,45c48c,BTC,29-7-2020,BUY,7.691099231,0.3,,,,
17574,d3d944,BTC,29-7-2020,BUY,3.641577149,0.3,,,,
17575,45c48c,ETH,29-7-2020,BUY,9.417001034,0.03,,,,
17576,d3d944,ETH,29-7-2020,BUY,4.825263364,0.3,,,,
17577,eccbc8,ETH,29-7-2020,BUY,2.915641817,0.3,,,,
17578,8f14e4,BTC,29-7-2020,BUY,7.808832085,0.3,,,,
17579,aab323,ETH,29-7-2020,BUY,9.65960129,0.3,,,,
17580,c51ce4,ETH,29-7-2020,BUY,7.64440304,0.23,,,,
17581,a87ff6,ETH,29-7-2020,BUY,0.917894525,0.3,,,,
17582,c4ca42,ETH,29-7-2020,BUY,6.252486701,0.3,,,,
17583,8f14e4,ETH,29-7-2020,BUY,5.294111325,0.3,,,,
17584,aab323,BTC,29-7-2020,BUY,8.432123769,0.04,,,,
17585,e4da3b,BTC,29-7-2020,BUY,1.880662709,0.04,,,,
17586,d3d944,BTC,30-7-2020,BUY,8.382894061,0.3,,,,
17587,e4da3b,BTC,30-7-2020,BUY,8.258823104,0.09,,,,
17588,eccbc8,ETH,30-7-2020,BUY,4.709382615,0.3,,,,
17589,eccbc8,BTC,30-7-2020,BUY,9.42863932,0.3,,,,
17590,c81e72,ETH,30-7-2020,BUY,7.560484303,0.3,,,,
17591,eccbc8,ETH,30-7-2020,BUY,0.298096242,0.3,,,,
17592,45c48c,ETH,30-7-2020,BUY,1.687877746,0.3,,,,
17593,167909,BTC,30-7-2020,BUY,7.766246192,0.3,,,,
17594,e4da3b,ETH,30-7-2020,BUY,9.381797892,0.3,,,,
17595,167909,BTC,30-7-2020,BUY,9.942083585,0.22,,,,
17596,6512bd,ETH,30-7-2020,BUY,4.130890778,0.22,,,,
17597,c81e72,ETH,30-7-2020,BUY,3.37220949,0.1,,,,
17598,c20ad4,BTC,30-7-2020,SELL,5.1996445,0.28,,,,
17599,a87ff6,BTC,30-7-2020,BUY,0.964219498,0.3,,,,
17600,c20ad4,BTC,30-7-2020,BUY,2.371465187,0.09,,,,
17601,6512bd,BTC,30-7-2020,BUY,7.298789626,0.3,,,,
17602,167909,BTC,30-7-2020,BUY,8.463050592,0.3,,,,
17603,a87ff6,BTC,31-7-2020,BUY,2.608783483,0.3,,,,
17604,aab323,ETH,31-7-2020,BUY,9.423145623,0.3,,,,
17605,a87ff6,BTC,31-7-2020,BUY,1.662243567,0.3,,,,
17606,e4da3b,ETH,31-7-2020,BUY,6.885054255,0.3,,,,
17607,c20ad4,BTC,31-7-2020,BUY,6.545397245,0.22,,,,
17608,c4ca42,BTC,31-7-2020,SELL,5.143386478,0.3,,,,
17609,d3d944,ETH,31-7-2020,SELL,9.300420263,0.3,,,,
17610,45c48c,BTC,31-7-2020,BUY,5.149352099,0.3,,,,
17611,c51ce4,BTC,31-7-2020,BUY,5.619911217,0.3,,,,
17612,eccbc8,ETH,31-7-2020,BUY,4.355156695,0.3,,,,
17613,a87ff6,BTC,31-7-2020,BUY,0.109698725,0.3,,,,
17614,a87ff6,BTC,31-7-2020,BUY,4.624919004,0,,,,
17615,c9f0f8,BTC,31-7-2020,BUY,7.697223773,0.3,,,,
17616,c20ad4,BTC,31-7-2020,BUY,9.788102414,0.3,,,,
17617,c81e72,ETH,31-7-2020,BUY,1.290478954,0.3,,,,
17618,8f14e4,ETH,31-7-2020,BUY,2.801121669,0.3,,,,
17619,aab323,ETH,31-7-2020,BUY,4.271762458,0.05,,,,
17620,8f14e4,ETH,31-7-2020,BUY,6.811334721,0.3,,,,
17621,e4da3b,BTC,31-7-2020,BUY,2.769437458,0.3,,,,
17622,a87ff6,ETH,31-7-2020,SELL,9.303771819,0.15,,,,
17623,d3d944,ETH,31-7-2020,BUY,4.926220148,0.1,,,,
17624,eccbc8,BTC,1-8-2020,BUY,4.615891559,0.3,,,,
17625,e4da3b,BTC,1-8-2020,BUY,0.579140958,0.08,,,,
17626,a87ff6,BTC,1-8-2020,SELL,7.168642563,0.3,,,,
17627,c4ca42,BTC,1-8-2020,SELL,2.131645873,0.3,,,,
17628,c51ce4,ETH,1-8-2020,SELL,2.572840566,0.3,,,,
17629,c9f0f8,ETH,1-8-2020,BUY,5.600850696,0.3,,,,
17630,c81e72,ETH,1-8-2020,BUY,6.378590886,0.22,,,,
17631,aab323,ETH,1-8-2020,BUY,5.68512457,0.27,,,,
17632,aab323,BTC,1-8-2020,BUY,2.236210407,0.3,,,,
17633,d3d944,ETH,1-8-2020,SELL,0.396184131,0.3,,,,
17634,aab323,ETH,1-8-2020,BUY,7.75077022,0.02,,,,
17635,c4ca42,ETH,1-8-2020,BUY,3.354298161,0.09,,,,
17636,c4ca42,ETH,1-8-2020,BUY,7.380853632,0.2,,,,
17637,6512bd,BTC,1-8-2020,SELL,4.721797593,0.3,,,,
17638,45c48c,BTC,1-8-2020,BUY,9.257117778,0.3,,,,
17639,c20ad4,BTC,1-8-2020,BUY,5.212535656,0.3,,,,
17640,6512bd,ETH,1-8-2020,SELL,5.432050209,0.01,,,,
17641,c81e72,ETH,1-8-2020,BUY,0.695735955,0.3,,,,
17642,aab323,ETH,1-8-2020,BUY,9.428718201,0.3,,,,
17643,eccbc8,ETH,2-8-2020,BUY,2.798652211,0.12,,,,
17644,c51ce4,BTC,2-8-2020,BUY,4.271080706,0.03,,,,
17645,6512bd,BTC,2-8-2020,BUY,8.759300821,0.03,,,,
17646,6512bd,BTC,2-8-2020,SELL,6.676199947,0.17,,,,
17647,6512bd,ETH,2-8-2020,BUY,9.206081257,0.12,,,,
17648,c9f0f8,BTC,2-8-2020,BUY,8.690285188,0.3,,,,
17649,e4da3b,BTC,2-8-2020,SELL,8.642427843,0.3,,,,
17650,8f14e4,BTC,2-8-2020,BUY,5.072480413,0.3,,,,
17651,aab323,ETH,2-8-2020,BUY,2.361656203,0.3,,,,
17652,eccbc8,BTC,2-8-2020,BUY,1.322870229,0.3,,,,
17653,c9f0f8,BTC,2-8-2020,BUY,3.585118348,0.3,,,,
17654,6512bd,BTC,2-8-2020,BUY,0.595822565,0.3,,,,
17655,d3d944,BTC,2-8-2020,BUY,0.995061011,0.3,,,,
17656,45c48c,BTC,2-8-2020,BUY,9.750918543,0.3,,,,
17657,8f14e4,ETH,2-8-2020,BUY,2.268009222,0.09,,,,
17658,167909,BTC,2-8-2020,BUY,1.244850828,0.04,,,,
17659,c20ad4,BTC,3-8-2020,SELL,0.674027911,0.06,,,,
17660,eccbc8,BTC,3-8-2020,BUY,0.076782128,0.21,,,,
17661,6512bd,ETH,3-8-2020,BUY,5.831496239,0.3,,,,
17662,c4ca42,BTC,3-8-2020,SELL,9.030408192,0.08,,,,
17663,c81e72,ETH,3-8-2020,BUY,9.985731219,0.3,,,,
17664,c81e72,ETH,3-8-2020,BUY,1.835769208,0.3,,,,
17665,c81e72,ETH,3-8-2020,BUY,2.807398946,0.17,,,,
17666,c81e72,ETH,3-8-2020,BUY,3.517002677,0.3,,,,
17667,6512bd,BTC,3-8-2020,BUY,4.767241818,0.03,,,,
17668,e4da3b,BTC,3-8-2020,SELL,7.749310401,0.3,,,,
17669,c81e72,ETH,3-8-2020,SELL,2.761079483,0.3,,,,
17670,c51ce4,BTC,3-8-2020,BUY,7.640130071,0.3,,,,
17671,c4ca42,BTC,3-8-2020,BUY,2.753166142,0.3,,,,
17672,6512bd,ETH,3-8-2020,SELL,7.000440146,0.3,,,,
17673,a87ff6,BTC,3-8-2020,BUY,2.349230701,0.3,,,,
17674,aab323,BTC,3-8-2020,BUY,5.217167468,0.3,,,,
17675,a87ff6,BTC,3-8-2020,BUY,8.949005056,0.3,,,,
17676,45c48c,BTC,3-8-2020,BUY,1.792189848,0.3,,,,
17677,c20ad4,BTC,3-8-2020,BUY,9.122692289,0.02,,,,
17678,6512bd,ETH,3-8-2020,SELL,0.637675066,0.3,,,,
17679,c81e72,BTC,3-8-2020,SELL,5.789485911,0.3,,,,
17680,eccbc8,BTC,4-8-2020,BUY,7.291877009,0.3,,,,
17681,8f14e4,BTC,4-8-2020,BUY,1.02232969,0.3,,,,
17682,167909,BTC,4-8-2020,BUY,6.401009114,0.3,,,,
17683,d3d944,BTC,4-8-2020,SELL,7.32289004,0.3,,,,
17684,a87ff6,ETH,4-8-2020,BUY,2.677434981,0.3,,,,
17685,d3d944,BTC,4-8-2020,BUY,9.366905456,0.3,,,,
17686,e4da3b,BTC,4-8-2020,BUY,9.782524154,0.3,,,,
17687,6512bd,ETH,4-8-2020,BUY,9.893502835,0.3,,,,
17688,c4ca42,ETH,4-8-2020,BUY,8.757589916,0.3,,,,
17689,c51ce4,BTC,4-8-2020,BUY,7.417244687,0.18,,,,
17690,c81e72,BTC,4-8-2020,BUY,8.869318222,0.12,,,,
17691,c20ad4,BTC,4-8-2020,BUY,9.349354248,0.3,,,,
17692,c9f0f8,BTC,4-8-2020,BUY,1.060205394,0.3,,,,
17693,c81e72,BTC,4-8-2020,BUY,3.003752969,0.16,,,,
17694,8f14e4,BTC,4-8-2020,BUY,4.379998032,0.3,,,,
17695,c20ad4,BTC,5-8-2020,BUY,0.916479459,0.28,,,,
17696,c9f0f8,BTC,5-8-2020,BUY,3.695876917,0.01,,,,
17697,aab323,ETH,5-8-2020,BUY,6.733698195,0.3,,,,
17698,c9f0f8,ETH,5-8-2020,BUY,8.839957229,0.3,,,,
17699,e4da3b,ETH,5-8-2020,BUY,8.945606512,0.13,,,,
17700,c51ce4,ETH,5-8-2020,BUY,9.270387153,0.3,,,,
17701,167909,BTC,5-8-2020,BUY,3.4654631,0.3,,,,
17702,c20ad4,BTC,5-8-2020,SELL,7.64417865,0.3,,,,
17703,6512bd,ETH,5-8-2020,SELL,0.756846706,0.29,,,,
17704,6512bd,BTC,5-8-2020,SELL,4.128661397,0.3,,,,
17705,c4ca42,ETH,5-8-2020,SELL,2.801637398,0.3,,,,
17706,6512bd,ETH,5-8-2020,BUY,9.079958118,0.3,,,,
17707,d3d944,ETH,5-8-2020,BUY,5.074019701,0.3,,,,
17708,eccbc8,BTC,6-8-2020,BUY,2.60216374,0.3,,,,
17709,c51ce4,BTC,6-8-2020,BUY,4.839177517,0.3,,,,
17710,eccbc8,BTC,6-8-2020,BUY,7.352100424,0.3,,,,
17711,a87ff6,BTC,6-8-2020,BUY,4.80990895,0.3,,,,
17712,c4ca42,ETH,6-8-2020,BUY,7.888826684,0.3,,,,
17713,c81e72,ETH,6-8-2020,BUY,2.576171632,0.3,,,,
17714,eccbc8,ETH,6-8-2020,BUY,2.644747011,0.28,,,,
17715,c9f0f8,BTC,6-8-2020,BUY,5.062839419,0.02,,,,
17716,aab323,ETH,6-8-2020,BUY,0.066274244,0.3,,,,
17717,45c48c,ETH,6-8-2020,BUY,5.156617138,0.3,,,,
17718,d3d944,BTC,6-8-2020,SELL,1.645761955,0.3,,,,
17719,e4da3b,ETH,6-8-2020,SELL,1.99097404,0.3,,,,
17720,45c48c,BTC,6-8-2020,BUY,7.970413788,0.3,,,,
17721,8f14e4,ETH,7-8-2020,BUY,5.328169771,0.3,,,,
17722,c81e72,ETH,7-8-2020,BUY,3.957065128,0.19,,,,
17723,aab323,ETH,7-8-2020,BUY,5.054148722,0.3,,,,
17724,aab323,ETH,7-8-2020,BUY,9.899501344,0.3,,,,
17725,8f14e4,BTC,7-8-2020,BUY,7.71340421,0.23,,,,
17726,c81e72,ETH,7-8-2020,BUY,8.669906006,0.3,,,,
17727,eccbc8,ETH,7-8-2020,BUY,0.802671711,0.02,,,,
17728,c9f0f8,ETH,7-8-2020,BUY,6.099881772,0.3,,,,
17729,c4ca42,ETH,7-8-2020,BUY,9.837016424,0.3,,,,
17730,c4ca42,BTC,7-8-2020,BUY,4.312236629,0.3,,,,
17731,d3d944,ETH,7-8-2020,BUY,6.926601223,0.11,,,,
17732,eccbc8,ETH,7-8-2020,BUY,3.025259556,0.3,,,,
17733,eccbc8,BTC,7-8-2020,BUY,0.738257247,0.3,,,,
17734,6512bd,ETH,7-8-2020,BUY,4.696270307,0.14,,,,
17735,8f14e4,BTC,8-8-2020,BUY,2.806144613,0.3,,,,
17736,d3d944,ETH,8-8-2020,BUY,1.41603426,0.3,,,,
17737,aab323,ETH,8-8-2020,BUY,7.136802966,0.07,,,,
17738,45c48c,BTC,8-8-2020,BUY,9.176442715,0.23,,,,
17739,c81e72,ETH,8-8-2020,SELL,5.256498727,0.3,,,,
17740,a87ff6,BTC,8-8-2020,SELL,1.698122559,0.3,,,,
17741,6512bd,BTC,8-8-2020,BUY,6.878196421,0.2,,,,
17742,eccbc8,ETH,8-8-2020,BUY,1.158279119,0.26,,,,
17743,c81e72,ETH,8-8-2020,SELL,9.891546022,0.3,,,,
17744,e4da3b,BTC,8-8-2020,BUY,1.793478646,0.29,,,,
17745,167909,BTC,8-8-2020,BUY,9.053446675,0.3,,,,
17746,167909,ETH,8-8-2020,BUY,8.916764034,0.3,,,,
17747,c9f0f8,ETH,8-8-2020,SELL,7.870417869,0.14,,,,
17748,6512bd,ETH,9-8-2020,BUY,5.743295513,0.3,,,,
17749,aab323,BTC,9-8-2020,BUY,1.367816382,0.03,,,,
17750,c9f0f8,BTC,9-8-2020,BUY,3.067252296,0.3,,,,
17751,c81e72,BTC,9-8-2020,BUY,0.4869618,0.3,,,,
17752,45c48c,BTC,9-8-2020,BUY,6.462134044,0.3,,,,
17753,c81e72,ETH,9-8-2020,BUY,8.222909031,0.3,,,,
17754,167909,BTC,9-8-2020,BUY,0.547757278,0.05,,,,
17755,45c48c,ETH,9-8-2020,BUY,4.981668079,0.3,,,,
17756,c51ce4,BTC,9-8-2020,BUY,4.630927607,0.3,,,,
17757,c9f0f8,BTC,9-8-2020,BUY,7.163488159,0.3,,,,
17758,a87ff6,ETH,9-8-2020,BUY,9.194845909,0.3,,,,
17759,c4ca42,ETH,9-8-2020,BUY,6.724360192,0.3,,,,
17760,c4ca42,BTC,9-8-2020,BUY,5.288521145,0.3,,,,
17761,8f14e4,ETH,9-8-2020,BUY,0.907080147,0.2,,,,
17762,45c48c,ETH,10-8-2020,SELL,5.960198447,0.02,,,,
17763,e4da3b,BTC,10-8-2020,BUY,9.839272051,0.3,,,,
17764,aab323,ETH,10-8-2020,BUY,0.805561642,0.05,,,,
17765,c81e72,BTC,10-8-2020,SELL,5.494245808,0.3,,,,
17766,c4ca42,ETH,10-8-2020,BUY,6.499066354,0.3,,,,
17767,c81e72,ETH,10-8-2020,BUY,1.550173959,0.3,,,,
17768,6512bd,ETH,10-8-2020,BUY,6.118388961,0.09,,,,
17769,8f14e4,BTC,10-8-2020,BUY,7.366738553,0.19,,,,
17770,c20ad4,ETH,10-8-2020,SELL,5.31738781,0.2,,,,
